Date,Open,High,Low,Close,Volume,Market Cap,Time Open,Time High,Time Low,Time Close
09-09-2023,19.600005779616943,19.60288757125235,19.404616132191432,19.446070925542,101925452.7,7984777956.35,2023-09-09T00:00:00.000Z,2023-09-09T00:01:00.000Z,2023-09-09T18:34:00.000Z,2023-09-09T23:59:59.999Z
08-09-2023,19.8937680536764,20.214827689607272,19.421865617725008,19.599044135716664,219114497.01,8027821900.75,2023-09-08T00:00:00.000Z,2023-09-08T00:59:00.000Z,2023-09-08T16:43:00.000Z,2023-09-08T23:59:59.999Z
07-09-2023,19.621081021464576,19.97297840210109,19.367787553796067,19.890499103836284,242438251.85,8147222902.1,2023-09-07T00:00:00.000Z,2023-09-07T22:55:00.000Z,2023-09-07T14:07:00.000Z,2023-09-07T23:59:59.999Z
06-09-2023,20.272237936019945,20.348988908220516,19.215927268699478,19.620028775297495,313630983.54,8026020334.65,2023-09-06T00:00:00.000Z,2023-09-06T00:11:00.000Z,2023-09-06T17:07:00.000Z,2023-09-06T23:59:59.999Z
05-09-2023,19.50067836827535,20.547442626561867,19.094311030973365,20.27238450426021,387328288.63,8287955397.48,2023-09-05T00:00:00.000Z,2023-09-05T15:52:00.000Z,2023-09-05T03:16:00.000Z,2023-09-05T23:59:59.999Z
04-09-2023,19.577851266488743,19.949866049118814,19.24225643661838,19.4994077034036,220024398.57,7971959401.27,2023-09-04T00:00:00.000Z,2023-09-04T03:13:00.000Z,2023-09-04T22:02:00.000Z,2023-09-04T23:59:59.999Z
03-09-2023,19.494252575562363,19.657276570262034,19.280931694433153,19.57874617475602,164570331.54,8001855593.93,2023-09-03T00:00:00.000Z,2023-09-03T01:19:00.000Z,2023-09-03T16:55:00.000Z,2023-09-03T23:59:59.999Z
02-09-2023,19.328524149760913,19.666084922377944,19.188915637184394,19.493744499047327,200858689.53,7967135198.49,2023-09-02T00:00:00.000Z,2023-09-02T15:35:00.000Z,2023-09-02T18:23:00.000Z,2023-09-02T23:59:59.999Z
01-09-2023,19.734756204097657,19.90793636974945,19.09251119726862,19.327844264590468,286842938.8,7896766834.4,2023-09-01T00:00:00.000Z,2023-09-01T12:25:00.000Z,2023-09-01T17:43:00.000Z,2023-09-01T23:59:59.999Z
31-08-2023,20.83383708871258,21.007213896329105,19.5497615381184,19.735092299980515,343649256.48,8057061417.56,2023-08-31T00:00:00.000Z,2023-08-31T11:49:00.000Z,2023-08-31T21:10:00.000Z,2023-08-31T23:59:59.999Z
30-08-2023,21.782026979887792,21.932713916968652,20.641664117501648,20.834903550647727,292322454.83,8503358989.49,2023-08-30T00:00:00.000Z,2023-08-30T00:23:00.000Z,2023-08-30T16:53:00.000Z,2023-08-30T23:59:59.999Z
29-08-2023,20.556866383324625,21.983257758574243,20.128343731311297,21.780762545686883,469679539.71,8889837181.57,2023-08-29T00:00:00.000Z,2023-08-29T14:46:00.000Z,2023-08-29T12:22:00.000Z,2023-08-29T23:59:59.999Z
28-08-2023,20.78696485327539,20.78696485327539,20.1686885797969,20.55710106379895,200600033.35,8387727250.1,2023-08-28T00:00:00.000Z,2023-08-28T00:00:00.000Z,2023-08-28T09:52:00.000Z,2023-08-28T23:59:59.999Z
27-08-2023,20.280701237949643,20.870125816279046,20.262111509342375,20.786839079164224,177496131.53,8481486356.18,2023-08-27T00:00:00.000Z,2023-08-27T14:40:00.000Z,2023-08-27T03:09:00.000Z,2023-08-27T23:59:59.999Z
26-08-2023,20.39297529796457,20.403777341587126,20.217576022838337,20.2804240418834,144065112.13,8272228221.84,2023-08-26T00:00:00.000Z,2023-08-26T00:01:00.000Z,2023-08-26T13:28:00.000Z,2023-08-26T23:59:59.999Z
25-08-2023,21.035110153759145,21.049628401595772,20.15310058833858,20.392719433957488,278312420.21,8318053764.65,2023-08-25T00:00:00.000Z,2023-08-25T00:01:00.000Z,2023-08-25T18:29:00.000Z,2023-08-25T23:59:59.999Z
24-08-2023,21.707986356606874,21.988443822317105,20.751086806841954,21.033031208537068,328472950.75,8580097298.8,2023-08-24T00:00:00.000Z,2023-08-24T05:14:00.000Z,2023-08-24T20:58:00.000Z,2023-08-24T23:59:59.999Z
23-08-2023,20.54734872949002,21.74602938396275,20.45146694405277,21.70362353530228,404686524.29,8850119741.11,2023-08-23T00:00:00.000Z,2023-08-23T20:28:00.000Z,2023-08-23T13:17:00.000Z,2023-08-23T23:59:59.999Z
22-08-2023,21.20706605254637,21.250514291300497,19.735466912342233,20.54654228716982,381594696.36,8378332667.58,2023-08-22T00:00:00.000Z,2023-08-22T00:43:00.000Z,2023-08-22T21:29:00.000Z,2023-08-22T23:59:59.999Z
21-08-2023,21.773262551020363,21.77742560836873,20.683575778258998,21.208259734944285,339125909.89,8645411753.17,2023-08-21T00:00:00.000Z,2023-08-21T00:01:00.000Z,2023-08-21T15:31:00.000Z,2023-08-21T23:59:59.999Z
20-08-2023,21.87975176451193,22.00470250766112,21.63009469854576,21.773274978602267,198853111.79,8875758854.75,2023-08-20T00:00:00.000Z,2023-08-20T11:23:00.000Z,2023-08-20T06:37:00.000Z,2023-08-20T23:59:59.999Z
19-08-2023,21.33571081850992,22.14778637242761,21.31599363925899,21.879036802156303,244048976,8913615529.85,2023-08-19T00:00:00.000Z,2023-08-19T17:01:00.000Z,2023-08-19T00:04:00.000Z,2023-08-19T23:59:59.999Z
18-08-2023,21.712427689334454,22.170012985969546,21.089135100326846,21.33549267625805,411279768.37,8691285093.9,2023-08-18T00:00:00.000Z,2023-08-18T06:40:00.000Z,2023-08-18T17:11:00.000Z,2023-08-18T23:59:59.999Z
17-08-2023,22.811418590717974,23.380618693304765,20.304154251162206,21.709974788958007,620931324.51,8841048263.13,2023-08-17T00:00:00.000Z,2023-08-17T03:40:00.000Z,2023-08-17T21:46:00.000Z,2023-08-17T23:59:59.999Z
16-08-2023,23.900013602318143,23.99312023802125,22.487527024750104,22.81197542704755,441171937.35,9290690827.71,2023-08-16T00:00:00.000Z,2023-08-16T00:24:00.000Z,2023-08-16T21:16:00.000Z,2023-08-16T23:59:59.999Z
15-08-2023,25.147171026481114,25.241120770879586,23.76166165012253,23.89658609932828,424193110.91,9704403859.67,2023-08-15T00:00:00.000Z,2023-08-15T01:06:00.000Z,2023-08-15T23:32:00.000Z,2023-08-15T23:59:59.999Z
14-08-2023,24.242402888637958,25.227117751035383,24.09539656406411,25.142823128905334,359715099.01,10210505563.76,2023-08-14T00:00:00.000Z,2023-08-14T16:28:00.000Z,2023-08-14T02:22:00.000Z,2023-08-14T23:59:59.999Z
13-08-2023,24.905217338303824,24.91316146404557,24.23648273012048,24.24288517727658,263449955.45,9845065424.89,2023-08-13T00:00:00.000Z,2023-08-13T00:04:00.000Z,2023-08-13T23:53:00.000Z,2023-08-13T23:59:59.999Z
12-08-2023,24.58554272874977,25.111951458869022,24.405805096036364,24.906730270612183,253389584.17,10111411290.28,2023-08-12T00:00:00.000Z,2023-08-12T22:22:00.000Z,2023-08-12T03:39:00.000Z,2023-08-12T23:59:59.999Z
11-08-2023,24.610627046045376,24.865314712566814,24.359616159039305,24.58285990301584,314045618.5,9980131588.77,2023-08-11T00:00:00.000Z,2023-08-11T02:44:00.000Z,2023-08-11T19:22:00.000Z,2023-08-11T23:59:59.999Z
10-08-2023,24.37830082994981,24.809499107484996,24.150666509645884,24.61305344556067,339616018.11,9985104343.62,2023-08-10T00:00:00.000Z,2023-08-10T14:04:00.000Z,2023-08-10T05:19:00.000Z,2023-08-10T23:59:59.999Z
09-08-2023,24.211031178780424,24.95158619828879,24.194208499773524,24.3785268712887,447009017.6,9892410961.55,2023-08-09T00:00:00.000Z,2023-08-09T13:03:00.000Z,2023-08-09T21:16:00.000Z,2023-08-09T23:59:59.999Z
08-08-2023,23.069252062158284,24.727624264366252,23.02173761313499,24.21176419899659,495649795.93,9823844097.79,2023-08-08T00:00:00.000Z,2023-08-08T19:16:00.000Z,2023-08-08T02:03:00.000Z,2023-08-08T23:59:59.999Z
07-08-2023,23.18540523685801,23.5039379636624,22.48735329107994,23.06875596898937,353804980.76,9360096478.76,2023-08-07T00:00:00.000Z,2023-08-07T01:52:00.000Z,2023-08-07T16:44:00.000Z,2023-08-07T23:59:59.999Z
06-08-2023,22.632548343123254,23.41610008137532,22.596602568961863,23.185695812888678,320595154,9392351696.14,2023-08-06T00:00:00.000Z,2023-08-06T08:28:00.000Z,2023-08-06T00:11:00.000Z,2023-08-06T23:59:59.999Z
05-08-2023,22.793602100437514,22.89552877410527,22.3279967263869,22.632204399495862,250613466.23,9168159298.87,2023-08-05T00:00:00.000Z,2023-08-05T11:16:00.000Z,2023-08-05T16:37:00.000Z,2023-08-05T23:59:59.999Z
04-08-2023,22.63271546071642,23.521780635080138,22.522666540041907,22.793620166576805,382245804.02,9230589531.81,2023-08-04T00:00:00.000Z,2023-08-04T13:52:00.000Z,2023-08-04T02:26:00.000Z,2023-08-04T23:59:59.999Z
03-08-2023,23.144893504499912,23.35301603402055,22.540100456822103,22.636048634200606,365983702.49,9159728693.35,2023-08-03T00:00:00.000Z,2023-08-03T02:04:00.000Z,2023-08-03T22:32:00.000Z,2023-08-03T23:59:59.999Z
02-08-2023,23.993514642228355,24.21962806449316,22.984315457019697,23.14572076908696,393185795.54,9362974523.03,2023-08-02T00:00:00.000Z,2023-08-02T01:34:00.000Z,2023-08-02T17:01:00.000Z,2023-08-02T23:59:59.999Z
01-08-2023,23.724892330338026,23.99875266630994,23.087238245031728,23.99875266630994,428254163.82,9707730536.12,2023-08-01T00:00:00.000Z,2023-08-01T23:59:00.000Z,2023-08-01T15:31:00.000Z,2023-08-01T23:59:59.999Z
31-07-2023,24.261839442126707,24.750183713366486,23.65881915151279,23.72095661914254,376948332.12,9595184949.46,2023-07-31T00:00:00.000Z,2023-07-31T03:02:00.000Z,2023-07-31T20:08:00.000Z,2023-07-31T23:59:59.999Z
30-07-2023,25.16937255385885,25.193291817027205,23.845407017534708,24.261018553537067,365262221.5,9810507761.13,2023-07-30T00:00:00.000Z,2023-07-30T01:04:00.000Z,2023-07-30T20:04:00.000Z,2023-07-30T23:59:59.999Z
29-07-2023,24.843933663725718,25.367045114986876,24.78037476558175,25.168974113773565,265061244.64,10177685740.12,2023-07-29T00:00:00.000Z,2023-07-29T20:28:00.000Z,2023-07-29T00:04:00.000Z,2023-07-29T23:59:59.999Z
28-07-2023,25.098729343991717,25.473247178510885,24.577672751759323,24.846856997999637,374045446.24,10044221292.66,2023-07-28T00:00:00.000Z,2023-07-28T15:31:00.000Z,2023-07-28T08:12:00.000Z,2023-07-28T23:59:59.999Z
27-07-2023,25.17807865253242,25.58637709886826,24.720162098089208,25.09933696408503,514211483.82,10146309970.87,2023-07-27T00:00:00.000Z,2023-07-27T14:34:00.000Z,2023-07-27T02:47:00.000Z,2023-07-27T23:59:59.999Z
26-07-2023,23.279356564129582,25.518347444471505,23.207731587399113,25.177053185045004,688135176.22,10174462303.79,2023-07-26T00:00:00.000Z,2023-07-26T18:47:00.000Z,2023-07-26T00:28:00.000Z,2023-07-26T23:59:59.999Z
25-07-2023,23.3832497904276,23.52588269487242,22.864362819778865,23.27932167755287,346742173.42,9410883931.4,2023-07-25T00:00:00.000Z,2023-07-25T14:17:00.000Z,2023-07-25T13:16:00.000Z,2023-07-25T23:59:59.999Z
24-07-2023,24.765521414649264,24.810639162518314,23.069426245763488,23.381490194493157,492344648.96,9449158173.39,2023-07-24T00:00:00.000Z,2023-07-24T00:46:00.000Z,2023-07-24T15:13:00.000Z,2023-07-24T23:59:59.999Z
23-07-2023,24.532663964018518,25.21361066579531,24.25096719542424,24.766816265892494,330741258.4,10009227205.03,2023-07-23T00:00:00.000Z,2023-07-23T19:01:00.000Z,2023-07-23T00:54:00.000Z,2023-07-23T23:59:59.999Z
22-07-2023,25.54317780742398,25.950357408417045,24.306474192778683,24.535053175865155,335432005.76,9909362063.61,2023-07-22T00:00:00.000Z,2023-07-22T03:25:00.000Z,2023-07-22T23:33:00.000Z,2023-07-22T23:59:59.999Z
21-07-2023,25.375524899180288,25.9479213808961,25.142337612163452,25.5442666745011,410907584.39,10316494982.5,2023-07-21T00:00:00.000Z,2023-07-21T18:40:00.000Z,2023-07-21T00:40:00.000Z,2023-07-21T23:59:59.999Z
20-07-2023,26.368727208245108,26.896438915230714,25.169426009501823,25.375167021867654,606255421.23,10222851458.71,2023-07-20T00:00:00.000Z,2023-07-20T06:31:00.000Z,2023-07-20T20:25:00.000Z,2023-07-20T23:59:59.999Z
19-07-2023,25.550882343119813,26.922087939364335,25.418063290904506,26.372352675103336,603189951.38,10621841829.37,2023-07-19T00:00:00.000Z,2023-07-19T20:52:00.000Z,2023-07-19T00:17:00.000Z,2023-07-19T23:59:59.999Z
18-07-2023,26.86900703606768,27.045597948662813,24.824852860712088,25.544505183091037,696782372.78,10288439896.25,2023-07-18T00:00:00.000Z,2023-07-18T00:32:00.000Z,2023-07-18T12:34:00.000Z,2023-07-18T23:59:59.999Z
17-07-2023,27.38576907142936,28.380918843914163,25.89573016260826,26.87276602845505,970813261.77,10819937533.95,2023-07-17T00:00:00.000Z,2023-07-17T05:22:00.000Z,2023-07-17T18:52:00.000Z,2023-07-17T23:59:59.999Z
16-07-2023,27.395526804037853,28.551088862853327,26.897700285850398,27.38408252399219,753056132.28,11027115845.23,2023-07-16T00:00:00.000Z,2023-07-16T14:19:00.000Z,2023-07-16T02:25:00.000Z,2023-07-16T23:59:59.999Z
15-07-2023,26.729034734012078,29.05739571686311,26.688867409866504,27.391355807196994,1323279744.12,11026259969.91,2023-07-15T00:00:00.000Z,2023-07-15T11:04:00.000Z,2023-07-15T00:04:00.000Z,2023-07-15T23:59:59.999Z
14-07-2023,26.020758717719993,30.057694769556043,25.434977550783252,26.73571735736089,2184090883.66,10771878238.84,2023-07-14T00:00:00.000Z,2023-07-14T00:53:00.000Z,2023-07-14T20:36:00.000Z,2023-07-14T23:59:59.999Z
13-07-2023,21.97846018688566,26.624344717155903,21.494825972320005,26.025696159757423,1527996471.77,10482410005.36,2023-07-13T00:00:00.000Z,2023-07-13T18:13:00.000Z,2023-07-13T04:19:00.000Z,2023-07-13T23:59:59.999Z
12-07-2023,22.092424986401387,22.712724444683708,21.82825496636551,21.97760171710532,541605988.18,8851975508.51,2023-07-12T00:00:00.000Z,2023-07-12T15:13:00.000Z,2023-07-12T20:04:00.000Z,2023-07-12T23:59:59.999Z
11-07-2023,21.314722230124904,22.285200675074847,21.242491745323175,22.092934125181564,453810523.28,8898487043.48,2023-07-11T00:00:00.000Z,2023-07-11T12:58:00.000Z,2023-07-11T00:52:00.000Z,2023-07-11T23:59:59.999Z
10-07-2023,21.347788194229132,21.777145811311733,20.572587052599932,21.313776373888693,543191862.88,8578537489.78,2023-07-10T00:00:00.000Z,2023-07-10T21:46:00.000Z,2023-07-10T09:53:00.000Z,2023-07-10T23:59:59.999Z
09-07-2023,21.854954852476837,22.322025267154622,21.087578124930356,21.34900444897445,405174805.99,8592737596.62,2023-07-09T00:00:00.000Z,2023-07-09T01:13:00.000Z,2023-07-09T22:10:00.000Z,2023-07-09T23:59:59.999Z
08-07-2023,21.485252579215118,22.403002214847508,21.356883400211228,21.859268067204297,693929962.8,8795273531.2,2023-07-08T00:00:00.000Z,2023-07-08T09:04:00.000Z,2023-07-08T05:35:00.000Z,2023-07-08T23:59:59.999Z
07-07-2023,19.726110860437725,21.601712317310273,19.31893097245581,21.48466511961152,988591308.04,8626410071.39,2023-07-07T00:00:00.000Z,2023-07-07T22:20:00.000Z,2023-07-07T08:22:00.000Z,2023-07-07T23:59:59.999Z
06-07-2023,18.99199181526779,20.922775965311303,18.886260924442503,19.72938570138885,903770570.51,7917567584.7,2023-07-06T00:00:00.000Z,2023-07-06T20:05:00.000Z,2023-07-06T14:40:00.000Z,2023-07-06T23:59:59.999Z
05-07-2023,19.145611592832573,19.355266239936615,18.498628886307458,18.992863789892844,260416080.97,7622014293.03,2023-07-05T00:00:00.000Z,2023-07-05T06:02:00.000Z,2023-07-05T15:41:00.000Z,2023-07-05T23:59:59.999Z
04-07-2023,19.242031173362562,19.876695772874953,19.096737779347894,19.143227796599888,345225951.49,7674364999.82,2023-07-04T00:00:00.000Z,2023-07-04T15:56:00.000Z,2023-07-04T08:19:00.000Z,2023-07-04T23:59:59.999Z
03-07-2023,19.45241255153131,19.61315889858259,18.943145829723317,19.240538158813482,324227812.44,7713395148.5,2023-07-03T00:00:00.000Z,2023-07-03T00:19:00.000Z,2023-07-03T21:29:00.000Z,2023-07-03T23:59:59.999Z
02-07-2023,18.689668093893662,19.704559524508554,18.582005108440224,19.45359493778034,497231249.56,7798827845.66,2023-07-02T00:00:00.000Z,2023-07-02T22:37:00.000Z,2023-07-02T03:06:00.000Z,2023-07-02T23:59:59.999Z
01-07-2023,18.896063737092188,18.971426805418172,17.945797592211157,18.68390346329707,349552752.22,7478509362.2,2023-07-01T00:00:00.000Z,2023-07-01T00:34:00.000Z,2023-07-01T05:47:00.000Z,2023-07-01T23:59:59.999Z
30-06-2023,17.971071105020467,19.855125510860958,17.314869986257566,18.89732120214787,1120379648.19,7560904894.88,2023-06-30T00:00:00.000Z,2023-06-30T17:22:00.000Z,2023-06-30T13:49:00.000Z,2023-06-30T23:59:59.999Z
29-06-2023,15.985511048792628,18.199754379508203,15.90637742627051,17.970457937635146,737633196.14,7187830074.82,2023-06-29T00:00:00.000Z,2023-06-29T12:22:00.000Z,2023-06-29T00:52:00.000Z,2023-06-29T23:59:59.999Z
28-06-2023,16.62190498525574,16.627329304137135,15.747582166233572,15.9868427933174,327399744.47,6395602649.97,2023-06-28T00:00:00.000Z,2023-06-28T00:01:00.000Z,2023-06-28T19:46:00.000Z,2023-06-28T23:59:59.999Z
27-06-2023,16.2698709083959,16.90989615223606,16.178588751457593,16.619650437661008,259041272.79,6646577822.35,2023-06-27T00:00:00.000Z,2023-06-27T21:55:00.000Z,2023-06-27T01:21:00.000Z,2023-06-27T23:59:59.999Z
26-06-2023,16.96964710461336,17.10167686403439,16.02097627526778,16.270028146622515,275948459.44,6506773329.19,2023-06-26T00:00:00.000Z,2023-06-26T14:01:00.000Z,2023-06-26T22:13:00.000Z,2023-06-26T23:59:59.999Z
25-06-2023,16.65147158722658,17.340683570210818,16.607138066590313,16.97137992993237,252839095.42,6784940723.33,2023-06-25T00:00:00.000Z,2023-06-25T09:04:00.000Z,2023-06-25T01:10:00.000Z,2023-06-25T23:59:59.999Z
24-06-2023,17.149273780439643,17.517596644043607,16.463317874014805,16.65286207525531,260480952.37,6657617788.79,2023-06-24T00:00:00.000Z,2023-06-24T03:22:00.000Z,2023-06-24T21:16:00.000Z,2023-06-24T23:59:59.999Z
23-06-2023,16.642969972712923,17.510692293532845,16.236747859563987,17.14953408891964,386994631.79,6856198787.76,2023-06-23T00:00:00.000Z,2023-06-23T21:04:00.000Z,2023-06-23T14:16:00.000Z,2023-06-23T23:59:59.999Z
22-06-2023,17.2571490765997,17.698504671797835,16.610345411202545,16.642621418136777,299233520.38,6651215930.82,2023-06-22T00:00:00.000Z,2023-06-22T03:01:00.000Z,2023-06-22T23:01:00.000Z,2023-06-22T23:59:59.999Z
21-06-2023,16.6354865241603,17.379573193172487,16.583469593254993,17.257046008329084,357788985.69,6896787708.7,2023-06-21T00:00:00.000Z,2023-06-21T23:35:00.000Z,2023-06-21T00:10:00.000Z,2023-06-21T23:59:59.999Z
20-06-2023,16.078037232567937,16.66510455581206,15.759370906714018,16.63523117813523,265787114.2,6645682933.39,2023-06-20T00:00:00.000Z,2023-06-20T23:55:00.000Z,2023-06-20T14:31:00.000Z,2023-06-20T23:59:59.999Z
