Date,Open,High,Low,Close,Volume,Market Cap
06-06-2023,20.062505128238385,20.68378110590563,19.32053108202753,20.39848404215952,441408235.07,8109150852.29
05-06-2023,21.821796029523632,22.042023775271783,19.42383230614945,20.075060288093177,594214946.31,7981806704.43
04-06-2023,21.157408537040716,22.284590867487335,21.061324054815824,21.818976231043536,317802167.3,8661446017.19
03-06-2023,21.258622539070625,21.3354682984032,21.017078580125045,21.155565916401134,144933830.21,8398112639.29
02-06-2023,20.50272894394188,21.35613979832248,20.38359261762375,21.25759643692236,237609887.44,8438523518.67
01-06-2023,20.8248918734799,20.97260762425194,20.46446903228788,20.502219295080312,209047110.28,8131078418.52
31-05-2023,21.255286251560953,21.31887930829912,20.468750937747277,20.824502570366924,246152340.54,8258826163.36
30-05-2023,20.587137009038255,21.381717337442435,20.5195008345623,21.25408382931419,367512386.81,8426422146.49
29-05-2023,20.800045869693346,20.970685909579775,20.297680922132056,20.586508943159455,228295637.34,8161778015.05
28-05-2023,20.42607980407205,21.150989594884187,20.33689024425858,20.798577522138075,291460886.48,8243146765.87
27-05-2023,19.366158380164464,20.499244767031094,19.350169703924834,20.425232962838457,179682881.9,8095197389.75
26-05-2023,19.260939993964044,19.541164255013634,19.120451876850808,19.366955574414582,140228468.01,7675785203.02
25-05-2023,19.222571598329125,19.525495948646945,18.892264465133493,19.26066296112799,194537148.96,7631148930.06
24-05-2023,20.04435038343518,20.062014240229264,18.91432453093564,19.223664299805744,297840141.39,7616507730.25
23-05-2023,19.542263197161613,20.152935309290754,19.451258624924815,20.043182988428754,258761186.63,7938827666.8
22-05-2023,19.612018150599713,19.98162938460695,19.383373463451694,19.542045900636985,216922970.74,7740351982.37
21-05-2023,20.28570236160953,20.383838297504624,19.50821652142337,19.609437991083027,210641912.82,7764489644.98
20-05-2023,20.350308720914736,20.36148853643255,20.146998639724117,20.285445540552377,121021516.56,8032177675.53
19-05-2023,20.34809942009699,20.558100206799107,20.31267440294031,20.349870032978277,149073606.46,8056626825.73
18-05-2023,21.068194435658437,21.068194435658437,20.1685069904763,20.34869546171016,293327002.44,8053504381.32
17-05-2023,20.679013060077107,21.17076817657899,20.500477764200397,21.06839996584369,279742763.23,8338939703.11
16-05-2023,21.00801244375799,21.120251826164242,20.47537909127754,20.67941984064554,279283146.29,8181227104.12
15-05-2023,20.953227953626882,21.485640127476543,20.64781043525117,21.00718910189413,307353987.41,8310729492.7
14-05-2023,20.86826654436209,21.243987969419972,20.666638496946597,20.953397506956378,184522451.27,8286544260.32
13-05-2023,20.915909511668758,21.247978683541167,20.82196949279,20.868760948634016,224618367.25,8253091290.04
12-05-2023,20.232479214374845,20.929597680451835,19.864314090226245,20.911795461139608,362726294.74,8268603754.88
11-05-2023,20.955500195134796,20.955500195134796,19.855694740626443,20.23488024410634,376535593.5,7998311001.56
10-05-2023,20.68278032469769,21.295010332460986,20.165687087296323,20.95371081789083,490700207.6,8278980712.08
09-05-2023,20.658001972486478,20.964788324531284,20.459636492779588,20.68364477507285,272780907.37,8169421119.62
08-05-2023,21.807780467077684,21.807780467077684,20.260628568404016,20.657463846857954,553548055.95,8157419943.56
07-05-2023,21.971925948799026,22.7386052852143,21.80872719845862,21.844229358449475,303626005.04,8626083965.27
06-05-2023,22.82809325305182,23.22230057512996,21.729970169704995,21.974263085157347,351934449.27,8663100980.73
05-05-2023,21.730815197611925,23.029722146548128,21.70645810689759,22.82610991844502,423211212.21,9001879674.35
04-05-2023,22.218750869002957,22.441139680883857,21.65181608286784,21.730348091774225,291826692.82,8564463502.08
03-05-2023,22.26513536006858,22.267184913604854,21.282699278938416,22.21800180098453,445797366.87,8756679759.16
02-05-2023,21.98655364475614,22.373877892566423,21.772896302509835,22.264978283502227,296722866.28,8773627268.8
01-05-2023,22.82850511085587,22.8784932528038,21.640709913917824,21.986633092646457,438350469.02,8645952414.3
30-04-2023,23.183658881005577,23.929723709899942,22.832013503625127,22.832013503625127,368042267.16,8978360112.34
29-04-2023,23.366914200186127,23.750762074620898,22.987078352368307,23.18299569431149,369964075.01,9111569836.61
28-04-2023,22.33973188321506,23.46005344954755,22.210753853694474,23.366287015735395,511781471.82,9183570845.34
27-04-2023,21.284689885357288,22.48358073137767,21.2261533930582,22.340115267105784,509745190.92,8777317134.67
26-04-2023,21.92747666921215,22.921377140359205,20.574014195639965,21.283012584258152,690088235.88,8362005606.06
25-04-2023,21.389921181846994,21.93714245480262,20.78375724725415,21.927253371564888,367752381.93,8612236136.02
24-04-2023,21.47945906617116,21.950171668983906,21.07879184987818,21.391070059297636,358681450.09,8401747226.9
23-04-2023,21.816426587326745,22.217382765589377,21.06771817742615,21.480137800683224,314447869.3,8436749410.77
22-04-2023,21.27747254783161,21.948163165095373,21.10849082333477,21.81628762037535,246809009.49,8565902639.99
21-04-2023,22.1838013860994,22.37648936178073,21.133299175453992,21.27813646869707,489546773.83,8354361123.9
20-04-2023,22.704620432394297,23.120535917205576,21.664961524119175,22.181439860701587,658826580.01,8706109175.47
19-04-2023,24.850411422982756,24.939509437503165,22.266663880500605,22.71283546032958,836873905.66,8914699148.21
18-04-2023,24.56468631308359,25.42329170306411,24.102088219074286,24.85268911815773,487693856.01,9750379899.59
17-04-2023,25.362480742525307,25.938335104821608,24.40689885541303,24.558845612704026,789077236.93,9635416804.76
16-04-2023,24.07978677936568,25.4541428242627,23.947814635517638,25.36192675394452,466841333.01,9950761125.91
15-04-2023,24.77461051845352,24.77461051845352,23.87202797635194,24.079378215114353,379745930.03,9436092839.33
14-04-2023,24.435777990826377,25.461393256542394,23.817446520966108,24.772721905335207,859037932.58,9705211459.11
13-04-2023,23.81088184231851,25.24245730003832,23.704795582913356,24.432309159066513,792335438.01,9568658412.25
12-04-2023,23.018799589072316,24.344652181620766,22.42322870499112,23.98530587256527,1204250257.74,9393658012.39
11-04-2023,20.883928855946547,23.635954857401547,20.860194359259214,23.018827285500844,1083533914.1,9010703871.75
10-04-2023,20.3002352739245,20.936526568551344,20.115707120021185,20.882357440383196,224169191.61,8104132828.56
09-04-2023,20.03837020837883,20.42070587168913,19.96437841392274,20.29946548428887,152580904.57,7877620348.04
08-04-2023,20.466673556117275,20.713236399598696,19.947696372989387,20.036449934238355,194413926.93,7772940907.85
07-04-2023,20.611344587980874,20.771724458725235,20.2676751894486,20.469941448143434,171660855.88,7941127596.05
06-04-2023,20.96971414904207,20.97062143096356,20.506415235141546,20.610128571994792,222557225.31,7979840111.64
05-04-2023,20.92453819729671,21.319178347880857,20.670977406227653,20.96600772153936,324885702.28,8117656148.02
04-04-2023,20.44264924577319,21.236377742695993,20.35272016984932,20.924620009104846,305630170.04,8098499393.03
03-04-2023,20.536037628120486,20.93409695177373,20.02490344953294,20.443050779730118,437266506.36,7890447207.2
02-04-2023,21.087991746376492,21.2860857966113,20.31569978316082,20.536975989626736,229561590.55,7920489152.32
01-04-2023,21.17135341687291,21.313889200236417,20.858904899657478,20.97564210850313,209186326.57,8089684453.4
31-03-2023,20.552514841701672,21.44199940991071,20.155242625652647,21.170496462214704,352864960.46,8163409987.23
30-03-2023,21.11384044064009,21.59051321274277,20.23297038534658,20.551046638508502,472449266.79,7916279051.33
29-03-2023,20.46543999603539,21.50514433710432,20.458122652144414,21.111467454691496,378726666.61,8120560069.34
28-03-2023,19.92219523624022,20.76420691949748,19.665567162422047,20.470697750873715,347656506.09,7871459537.42
27-03-2023,20.97608638115005,20.979824924155956,19.508053750900604,19.92167449190024,359607076.85,7650501907.52
26-03-2023,20.44417766344845,21.129982028813384,20.345690470268504,20.97551862132118,226663968,8052508483.52
25-03-2023,20.677745371892772,20.952481595577694,20.184852092920327,20.446645732151406,272949710.99,7849492542.82
24-03-2023,22.21415108822364,22.258434924506652,20.355827014809172,20.678855012896534,547225198.13,7938656315.45
23-03-2023,21.475512824020917,22.700597649815634,21.216276714477292,22.216777656950466,555730954.27,8526335021.31
22-03-2023,22.6142766817106,23.067320754503648,21.14965062429708,21.480485037394555,851680841.96,8243270038.35
21-03-2023,22.1775891966257,23.223715381260096,21.639101828764215,22.618267606102318,745081556.17,8676355478.74
20-03-2023,21.90461206481105,23.83119271764507,21.585559675708733,22.1764653168648,1147250538.4,8507167040.19
19-03-2023,21.198290044877403,22.45381110375086,21.198290044877403,21.903403295080746,475166076.83,8399587655.63
18-03-2023,21.632439858392466,22.86198771789446,21.141870109477427,21.19590139255888,789771840.36,8128292460.37
17-03-2023,19.730067480190097,21.67624064005906,19.499818358187376,21.629102390845578,623518285.79,8291613412.04
16-03-2023,19.299495585155768,19.883509888576285,19.036311438296003,19.730542893608288,438673097.35,7564303953.96
15-03-2023,20.935295317991287,21.488909167064662,18.83035934045152,19.290980932531838,816614773.54,7392053745.44
14-03-2023,20.43470840821153,22.10667240243265,19.914527583640073,20.928034301182148,1130224251.43,8017180804.16
13-03-2023,20.31079215615593,21.340412698267656,18.964472357707077,20.433711851162254,1161164363.95,7828101948.8
12-03-2023,18.224798949196536,20.392889748391152,17.94247695799684,20.31053114959054,666940878.97,7778097445.21
11-03-2023,18.243103992593564,18.848189272024293,17.171354172612446,18.225844393153036,696894876.44,6979769156.22
10-03-2023,17.312250938529484,18.32339625649712,16.117345738004506,18.243642848450527,944032048.23,6988737402.43
09-03-2023,18.424708051688423,18.689045665367907,16.94313245468353,17.308146775015754,754162560.12,6628088184.92
08-03-2023,20.24393014236782,20.332365902367307,18.286304092514456,18.42119422937098,620543520.83,7054346524.44
07-03-2023,20.634692298861555,20.886849063385625,19.82059672141159,20.244731554717877,394901279.47,7750027547.15
06-03-2023,20.97841319114306,21.098864792744656,20.52221378889767,20.63501191240963,318022843.05,7888834905.22
05-03-2023,20.96639321456676,21.616996721141966,20.8955635585915,20.97858416353442,278729462.27,8019674678.27
04-03-2023,21.400026589052917,21.53683775655646,20.37414546494905,20.966839072470307,249364880.24,7946100439.04
03-03-2023,21.986516870146193,22.001710863256932,20.54107811667398,21.399352650382777,489228523,8110041433.06
02-03-2023,22.50531437927422,22.575216976705534,21.732509890080603,21.984878173644503,322545445.11,8329009785.75
01-03-2023,21.91213737857062,22.795337388067626,21.73867835207517,22.506431719096504,346532017.69,8526627438.19
28-02-2023,22.690983943211577,22.725033197938995,21.825813169805635,21.916386589844468,351065863.48,8293114612.68
27-02-2023,23.25573852122109,23.36746190350327,22.400767385352495,22.692588468444796,475987023.11,8586734682.83
26-02-2023,22.523856964678362,23.484448496359118,22.32423901060742,23.256088600707326,370371590.92,8796808992.02
25-02-2023,23.058849950253475,23.273438714849707,21.64186251960518,22.52339927061049,547286025.42,8521883475.19
24-02-2023,23.899637974828266,24.056329357728462,22.636556216583287,23.053035546463395,612377428.1,8720714082.69
23-02-2023,24.182420723773422,24.635834157194246,23.683669191208057,23.90080095785394,579213278.85,9041194660.77
22-02-2023,24.949750881777735,25.13520127902338,23.377932596506863,24.181347883980532,892548647.27,9144049830.48
21-02-2023,26.182732396723523,26.42429741779581,24.673829474767086,24.9485582632503,925847244.68,9436984114.7
20-02-2023,24.846374364448174,26.925580790542494,24.342071023098338,26.1813862721526,1459545676.21,9899764059.65
19-02-2023,23.47620695654026,25.52073136069336,23.26829437747777,24.840751872968706,993875670.74,9392350577.62
18-02-2023,23.167397335691827,23.757634651428358,22.96770479707704,23.47859085199769,370892072.82,8877337211.5
17-02-2023,22.282129988970453,23.493308629511386,22.15391300487451,23.166757772213877,580803415.04,8756311140.05
16-02-2023,23.88419009518457,24.03055321799555,22.26426097458649,22.285951742376863,885086332.95,8392672144.68
15-02-2023,21.824721852897607,23.901153174040655,21.502101269269463,23.883901546542518,747616299.22,8990838023.54
14-02-2023,20.781595871495046,22.245664484981486,20.711223397768567,21.824953638315268,865868622.7,8215786249.45
13-02-2023,21.48678846775247,21.52965638128003,19.870745300853187,20.790100762820668,693292655.94,7805456770.5
12-02-2023,20.828875019102938,22.260619062099295,20.646626330830518,21.489977531945645,532943787.01,8065341451.09
11-02-2023,20.1283912631732,20.860678630012853,20.11946947755988,20.830095327700626,267159266.61,7816989405.42
10-02-2023,20.453590860231124,21.11772815405339,19.84334360795605,20.13011044343171,654189929.53,7548273808.05
09-02-2023,23.19809120710118,23.279086902963467,20.203577404149648,20.452127863808467,797436250.04,7668952353.88
08-02-2023,23.860729593084905,24.148073982738328,22.881854657168592,23.19267030537357,534148944.34,8673429359.76
07-02-2023,22.69782230774287,23.899799795039563,22.607054124409213,23.86135702310008,625438600.16,8905348788.67
06-02-2023,23.493684567056885,23.687356846956828,22.603903768729122,22.706389077661143,449884792.52,8462646069.05
05-02-2023,24.319520482510562,24.425667329259156,23.116826671811456,23.493437669182885,578466007.52,8752875129.7
04-02-2023,24.67998262355793,24.892579291402452,24.317746416640016,24.317746416640016,321758042.53,9060009008.88
03-02-2023,24.260810311563564,25.003572905510275,24.118975461054667,24.680896522752846,643813200.1,9193991676.19
02-02-2023,24.988787197487515,26.0371510013102,24.254306946914923,24.265059134916218,1017290363.75,9030649060.53
01-02-2023,23.948515230428985,25.126236020865562,22.643122169562364,24.993358528367764,984317488.74,9301721267.72
31-01-2023,23.949321214414155,24.34128770515948,23.592247746561373,23.95254679537834,617019880.12,8902683090.07
30-01-2023,26.135302177514987,26.249315995296385,23.489174601489722,23.94632132315549,1084170328.93,8899824159.27
29-01-2023,23.980786688657485,26.652804765691855,23.82784506946211,26.13238713503615,1131621628.16,9712320322.26
28-01-2023,24.41060217651338,25.01738571571898,23.841827080980604,23.981802017212964,489857934.01,8909861432.72
27-01-2023,24.350979629139022,24.861764612352736,23.49876459020445,24.407858483724638,682926580.62,9068174482.03
26-01-2023,24.561397395020222,25.120347699297696,23.953538929446683,24.350696070892056,809826004.25,9046927155.47
25-01-2023,22.79620434651466,25.216591833644515,22.39700706654483,24.57144621896949,1166026841.82,9124390152.68
24-01-2023,24.35210159721635,25.167665495702067,22.647783136661836,22.795673054197742,837211316.89,8464994462.74
23-01-2023,24.231546553120623,24.885981628038813,23.973734841461482,24.35780803680576,874649827.12,9041528050.06
22-01-2023,24.62404206372452,25.389250084427136,23.756323441215155,24.232790076657324,1029738786.93,8995147219.92
21-01-2023,25.55152628134378,26.41049972007566,24.614994088111857,24.627837570128026,1948796869.95,9141811766.33
20-01-2023,21.4264063793794,25.67833339622336,21.00454327970946,25.548271644267896,1419157455.35,9480050214.47
19-01-2023,20.850828357869077,21.76544303671495,20.52894937198095,21.42676641182463,799641392.39,7950646839.49
18-01-2023,22.88648483701366,23.48263365818695,20.693497931443854,20.850633898993163,1427677517.79,7732679756.66
17-01-2023,23.580600180942774,23.802800717500986,22.88289239870916,22.88406345436643,926501251.74,8485865651.78
16-01-2023,22.87508458644034,24.752787932897782,22.5855974736935,23.57756441038715,1596086614.59,8741457356.79
15-01-2023,24.259121978065135,24.651986998827063,22.11684750367741,22.873306063598953,1661787280.58,8477324165.42
14-01-2023,18.28750553831305,24.565017846480536,18.266825175728375,24.24945891000305,3399684035.25,8987372935.51
13-01-2023,16.61872590979633,18.514465382019964,16.38135942166079,18.28844494560736,1037251175.72,6775673243.33
12-01-2023,16.353811949368083,16.80843425930346,15.74472210364425,16.619044196365582,884719784.15,6155124381.62
11-01-2023,16.19657824683756,16.446589105680733,15.3684871713977,16.35941641307291,630606082.08,6058983579.13
10-01-2023,16.29619731469797,16.640088057713662,15.71121255039086,16.19672322474756,833408340.93,5992920994.25
09-01-2023,14.325533187598605,17.36155661976646,14.325533187598605,16.30246320189191,2029272607.82,6032061165.59
08-01-2023,13.091505297702957,14.333256946842361,12.92428595225182,14.319933057389662,535020165.31,5296617891.21
07-01-2023,13.526756693855086,13.526756693855086,13.055073380911963,13.092267915763761,210349250.12,4842544146.22
06-01-2023,13.42055224786966,13.54129384255526,12.771323920500606,13.52584159066477,517147909.06,4978350844.16
05-01-2023,13.434938611387338,13.769200119373561,12.990192458305312,13.419330074942705,564255824.95,4937388070
04-01-2023,13.351508997181991,14.095340203983515,12.922945617954074,13.435113471111954,1142852069.76,4943210591.32
03-01-2023,11.274727204136102,13.500268302659062,11.053266826462568,13.34404624970571,1149255381.01,4909716150.36
02-01-2023,9.983221968842361,11.372012962020762,9.845211471249113,11.272966693863156,558570124.18,4146210010.69
01-01-2023,9.961036318508471,10.052800661174214,9.721011467639205,9.98217272131191,194221164.19,3671464072.16
31-12-2022,9.881005092438906,10.151166847996068,9.692624168438932,9.96103874545821,285758573.06,3658820467.9
30-12-2022,9.65191469713532,10.02177163908062,9.062714859305693,9.88017702292746,837030648.08,3629128152.17
29-12-2022,9.755774912976053,9.827129088378102,8.141268300073163,9.651783433039977,772500177.21,3543974932.88
28-12-2022,11.084862922795871,11.098109378973058,9.522949101386358,9.755906153499186,468728777.36,3582216472.52
27-12-2022,11.30917853850508,11.39070846941568,10.766209783804532,11.085430230513646,223332960.61,4070407409.03
26-12-2022,11.387690193624904,11.453410288732865,11.138463781244027,11.306611036807013,132410400.8,4150156916.47
25-12-2022,11.444534311124825,11.534025623873811,11.274829656822314,11.387902524655317,105389060.48,4180006175.81
24-12-2022,11.786255433985275,11.786255433985275,11.239623954046086,11.444276432966337,202780776.14,4199217231.55
23-12-2022,11.794522580727142,12.08467598927557,11.755584877218176,11.786165615101405,157181374.44,4324676760.62
22-12-2022,12.129864634146431,12.168594000261296,11.720108969637044,11.794828961633934,181200151.24,4326607964.26
21-12-2022,12.279061423979037,12.279061423979037,11.929596655721642,12.128984964689911,167974882.33,4449190607.54
20-12-2022,11.934521154935233,12.43645008118169,11.87538894838095,12.280514523499077,177388341.83,4504786633.32
19-12-2022,12.415849688813566,12.566923193308664,11.737709789954865,11.932655354603424,206060594.73,4375662115.19
18-12-2022,12.504684341245609,12.568931645332052,12.312157660986411,12.41311959399434,110722042.49,4551858596.61
17-12-2022,12.26579880614066,12.511941473757043,11.987807530421158,12.504404332040883,222801054.58,4583736807.05
16-12-2022,14.021939180615814,14.14501248435874,12.14768003540697,12.26660639892524,358747839.73,4496435712.94
15-12-2022,14.140317513336036,14.467163641769217,13.909063922722318,14.021510854176976,272679086.76,5139781836.49
14-12-2022,13.83617810430139,14.887667039694621,13.831061762260216,13.952850721356887,452767138.28,5114626402.49
13-12-2022,13.31824694646888,14.057650354461202,12.828971695324597,13.833985501256441,315949878.13,5068968361.49
12-12-2022,13.426751212888714,13.458084945663527,12.951156946876079,13.318544270131502,205298705.21,4880019004.93
11-12-2022,13.576214204552233,13.778305170038463,13.413359504336658,13.427809515150418,117436002.22,4918327638.73
10-12-2022,13.58131556826415,13.695787256702317,13.568408060674193,13.57699583026418,109293690.99,4970727968.11
09-12-2022,13.689074032518533,13.979891840627428,13.536895831006161,13.580188300673857,211833041.19,4971563353.08
08-12-2022,13.519829131572381,13.753017489646439,13.310490897002705,13.689221616523675,195918912.7,5009720672.43
07-12-2022,14.292367271200929,14.310630222324892,13.49742517087879,13.519652720144752,223134812.09,4930063882.89
06-12-2022,13.830924633023105,14.322912739842574,13.828652654642145,14.288855166451967,279979830.43,5200609281.19
05-12-2022,13.716100591333639,14.135319689316887,13.63022623031437,13.831113141383446,335440746.72,5034021317.98
04-12-2022,13.301778123659144,13.724018462434726,13.299367813206846,13.718218684788894,141802482.94,4991178196.81
03-12-2022,13.716783108897797,13.730708956764138,13.27840179671035,13.302457606780246,161314094.14,4839921670.21
02-12-2022,13.482586020241294,13.773051994354946,13.377079498512906,13.715639699702463,245049935.94,4988527058.3
01-12-2022,14.13345158575325,14.154323932633583,13.44118509607078,13.480968067517766,232200064.72,4903185919.93
30-11-2022,13.371024071222243,14.219449630325425,13.308285254388194,14.11544528405702,331594403.07,5127151961.43
29-11-2022,13.403423464689098,13.897473138889218,13.280128198436895,13.369734283072106,265372932.85,4856299843.72
28-11-2022,14.113132079240415,14.145076889122791,12.824841025612326,13.404517814084693,447463511.24,4867955078.61
27-11-2022,14.159537406507066,14.409465680241548,14.082966136895305,14.11576737825813,225035409.15,5124488709.72
26-11-2022,14.062800127063465,14.887809473555482,14.031248431861616,14.159194467313197,333271817.62,5140267406.25
25-11-2022,14.580628301394501,14.58117326221286,13.961506850928675,14.063138007415494,323667942.72,5103645623.03
24-11-2022,14.353003075722123,14.854009752439854,13.916856596927415,14.582351316072774,620159371.9,5292084937.85
23-11-2022,12.437919562142849,14.402454842916708,12.42763300969986,14.351511927394137,859905329.35,5206479874.57
22-11-2022,11.842515461916468,12.46562763408335,11.010651743919057,12.435625495917435,529418278.39,4511441152.23
21-11-2022,12.254121530563557,12.257597985229639,11.341638405366405,11.846209087457927,504498729.26,4296086534.19
20-11-2022,12.852312412280842,13.416733622831563,12.203308039451718,12.252832646697858,508411732.18,4443562134.91
19-11-2022,13.247390364337036,13.255352759235254,12.644580719168367,12.851013794351497,314294255.49,4660507539.68
18-11-2022,13.638844677129814,13.790631832639013,13.03916841015497,13.247496882744427,357193045.54,4815626853.08
17-11-2022,14.286023230448517,14.463689586958825,13.078255041127735,13.638735143547027,673219779.91,4942583108.57
16-11-2022,14.299586592970597,14.562106961166313,13.711964264440532,14.285507673611594,487495993.03,5175158919.04
15-11-2022,13.999626978528362,14.969862802783547,13.932035822669757,14.301294034830642,833458644.87,5180801275.87
14-11-2022,13.165712608613719,14.889987551822587,12.254618052830061,14.001356478279554,1365413449.18,5072306279.4
13-11-2022,14.537561842413874,14.660887983458556,13.122664447148066,13.164528577258812,880792311.29,4775608030.78
12-11-2022,16.340283045596905,16.408434241058007,14.53801295801469,14.539000905943455,866923654.88,5272294844.86
11-11-2022,17.66345074506115,18.136483349395164,15.507471621189627,16.32674582573303,2191908977.95,5920632241.49
10-11-2022,13.985068971199194,18.675638155540664,13.411026715120153,17.6814075706572,4084381464.92,6408950960
09-11-2022,24.15943581721097,24.15943581721097,12.505624223320265,13.940857471501303,4647808135.81,5051209328.69
08-11-2022,29.597440894007082,31.06096781331362,21.783983602445325,24.152935762548942,6120104230.57,8736899292.93
07-11-2022,32.67894653680199,33.067504850395835,28.9267351161002,29.601345084372248,2545092966.77,10691117754.62
06-11-2022,36.77216777045538,36.9020284270966,32.546304112276204,32.68358415825691,1650006613.11,11740670592.51
05-11-2022,33.77741786175489,38.54962045270601,33.735134726046276,36.76576124266014,2470595903.62,13207108002.86
04-11-2022,30.84173659703636,34.104262003320855,30.731590948112558,33.7808538438294,1364403571.55,12130041763.61
03-11-2022,30.79291850987541,32.143495304519774,30.677149296133486,30.84388033950273,832207929.22,11075455358.42
02-11-2022,32.24597986771581,32.83482476795474,30.294112866670915,30.788075924277834,1166999748.36,11063118806.48
01-11-2022,32.6076097204493,33.3259824100372,32.20141084125558,32.248422514883586,729292793.36,11587894781.76
31-10-2022,32.96102177100325,34.30774313827131,32.28626740166404,32.611039134666065,1174404932.63,11700034113.38
30-10-2022,32.857777833177494,33.479279180903006,32.061623494185824,32.965929696275026,731319296.87,11827394126.32
29-10-2022,32.1090615013578,33.739139156641336,31.916813442923598,32.857127586385296,1165931962.72,11788391586.47
28-10-2022,30.63079351595863,32.448706184154716,30.189332818294275,32.11126286870269,1063403956.49,11516583031
27-10-2022,31.287026765660723,32.203964760784125,30.585347214475018,30.630625301050273,1275994870.67,10985589066.54
